FormerVersionFileName,exist,LatterVersionFileName,changed,addition,deletion,modification
/home/aiyanxu/pair/matplotlib-1.3.1/lib/mpl_toolkits/mplot3d/axes3d.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/mpl_toolkits/mplot3d/axes3d.py,1,11,0,33
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_streamplot.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_streamplot.py,1,3,0,2
/home/aiyanxu/pair/matplotlib-1.3.1/lib/mpl_toolkits/axes_grid1/anchored_artists.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/mpl_toolkits/axes_grid1/anchored_artists.py,1,1,2,7
/home/aiyanxu/pair/matplotlib-1.3.1/lib/mpl_toolkits/mplot3d/__init__.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/mpl_toolkits/mplot3d/__init__.py,1,0,0,1
/home/aiyanxu/pair/matplotlib-1.3.1/lib/mpl_toolkits/mplot3d/proj3d.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/mpl_toolkits/mplot3d/proj3d.py,1,1,0,7
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_backend_svg.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_backend_svg.py,1,2,3,4
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tight_bbox.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tight_bbox.py,1,2,46,17
/home/aiyanxu/pair/matplotlib-1.3.1/lib/mpl_toolkits/axisartist/axisline_style.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/mpl_toolkits/axisartist/axisline_style.py,1,1,0,0
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/testing/jpl_units/__init__.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/testing/jpl_units/__init__.py,1,0,0,9
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/stackplot.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/stackplot.py,1,1,0,2
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tri/triplot.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tri/triplot.py,1,2,0,35
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_subplots.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_subplots.py,1,3,0,1
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_dviread.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_dviread.py,1,1,0,0
/home/aiyanxu/pair/matplotlib-1.3.1/lib/mpl_toolkits/axes_grid/axes_size.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/mpl_toolkits/axes_grid/axes_size.py,1,1,0,0
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_colorbar.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_colorbar.py,1,4,0,9
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_contour.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_contour.py,1,2,0,4
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_dates.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_dates.py,1,2,2,2
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_cbook.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_cbook.py,1,1,1,4
/home/aiyanxu/pair/matplotlib-1.3.1/lib/mpl_toolkits/axisartist/angle_helper.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/mpl_toolkits/axisartist/angle_helper.py,1,0,0,1
/home/aiyanxu/pair/matplotlib-1.3.1/lib/mpl_toolkits/axisartist/__init__.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/mpl_toolkits/axisartist/__init__.py,1,0,0,4
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_lines.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_lines.py,1,3,0,0
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_text.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_text.py,1,1,0,1
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tri/__init__.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tri/__init__.py,1,0,0,9
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_spines.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_spines.py,1,1,0,1
/home/aiyanxu/pair/matplotlib-1.3.1/lib/mpl_toolkits/axes_grid1/__init__.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/mpl_toolkits/axes_grid1/__init__.py,1,0,0,4
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_triangulation.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_triangulation.py,1,4,12,71
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_ttconv.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_ttconv.py,1,1,0,0
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_sankey.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_sankey.py,1,1,0,0
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_path.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_path.py,1,2,0,0
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_backend_pgf.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_backend_pgf.py,1,4,1,19
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_transforms.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_transforms.py,1,1,0,8
/home/aiyanxu/pair/matplotlib-1.3.1/lib/mpl_toolkits/axes_grid/axis_artist.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/mpl_toolkits/axes_grid/axis_artist.py,1,1,0,0
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/quiver.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/quiver.py,1,7,1,15
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/testing/__init__.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/testing/__init__.py,1,0,0,1
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/testing/jpl_units/UnitDblFormatter.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/testing/jpl_units/UnitDblFormatter.py,1,0,0,1
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/testing/jpl_units/UnitDbl.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/testing/jpl_units/UnitDbl.py,1,1,0,3
/home/aiyanxu/pair/matplotlib-1.3.1/lib/pylab.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/pylab.py,0,0,0,0
/home/aiyanxu/pair/matplotlib-1.3.1/lib/matplotlib/tests/test_compare_images.py,1,/home/aiyanxu/pair/matplotlib-1.4.0/lib/matplotlib/tests/test_compare_images.py,1,2,0,12
