FileName,File_sloc,File_in_degree,File_out_degree,File_Cyclomatic_Complexity,File_Max_Cyclomatic_Complexity
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\interp_demo.py,11,3,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\axes_grid\simple_axesgrid2.py,20,3,0,2,2
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\axes_grid\demo_axes_grid.py,64,3,0,2,2
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\axes_grid\simple_axisline3.py,8,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\api\radar_chart.py,96,4,0,4,4
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\annotation_demo2.py,126,4,0,3,3
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\alignment_test.py,65,3,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\print_stdout.py,7,3,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\mplot3d\bars3d_demo.py,16,6,0,2,2
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\arrow_demo.py,257,2,0,9,9
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\griddata_demo.py,20,3,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\api\unicode_minus.py,16,3,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\polar_bar.py,14,5,0,2,2
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\axes_grid\inset_locator_demo.py,29,4,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\mplot3d\2dcollections3d_demo.py,18,3,0,2,2
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\mplot3d\contourf3d_demo.py,9,3,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\table_demo.py,60,3,0,2,4
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\user_interfaces\embedding_in_tk2.py,25,6,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\scatter_star_poly.py,17,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\widgets\cursor.py,11,2,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\errorbar_limits.py,28,2,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\units\date_support.py,30,7,1,1,2
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\image_clip_path.py,20,6,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\user_interfaces\embedding_in_wx2.py,50,6,0,1,2
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\set_and_get.py,67,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\stock_demo.py,13,3,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\simple_plot_fps.py,25,2,0,2,2
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\pythonic_matplotlib.py,59,0,0,2,2
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\zorder_demo.py,32,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\major_minor_demo2.py,16,3,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\mri_demo.py,7,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\boxplot_demo2.py,86,3,0,5,5
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\barchart_demo2.py,73,5,0,4,4
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\contourf_demo.py,51,1,0,3,3
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\cohere_demo.py,25,2,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\fancyarrow_demo.py,32,2,0,2,2
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\mplot3d\hist3d_demo.py,23,6,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\user_interfaces\rec_edit_gtk_simple.py,12,4,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\bar_stacked.py,18,2,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\mplot3d\surface3d_demo.py,14,5,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\misc\svg_filter_pie.py,56,5,0,4,4
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\aspect_loglog.py,19,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\errorbar_demo.py,33,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\data_helper.py,38,0,0,1,2
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\simple_plot.py,9,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\fancybox_demo2.py,14,2,0,2,2
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\event_handling\lasso_demo.py,64,7,0,2,3
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\event_handling\viewlims.py,53,3,0,1,2
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\axes_grid\simple_rgb.py,20,3,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\logo.py,17,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\scatter_masked.py,15,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\plotfile_demo.py,16,0,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\image_interp.py,51,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\scatter_demo2.py,21,4,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\hline_demo.py,15,2,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\widgets\multicursor.py,12,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\major_minor_demo1.py,35,3,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\user_interfaces\printing_in_wx.py,136,6,0,2,4
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\units\units_sample.py,24,3,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\psd_demo.py,27,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\log_test.py,6,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\csd_demo.py,25,2,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\ellipse_demo.py,15,1,0,2,2
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\custom_figure_class.py,17,3,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\vline_demo.py,15,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\image_origin.py,17,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\api\legend_demo.py,25,2,0,3,3
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\animation\animation_blit_fltk.py,38,6,0,1,3
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\symlog_demo.py,21,1,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\mplot3d\contour3d_demo2.py,9,3,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\newscalarformatter_demo.py,82,2,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\fonts_demo.py,78,2,0,7,7
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\contour_demo.py,65,5,0,1,1
E:\Source code on python\Graphics\matplotlib\matplotlib-0.99.0\lib\mpl_examples\pylab_examples\date_demo_rrule.py,23,7,0,1,1
