FormerVersionFileName,exist,LatterVersionFileName,changed,addition,deletion,modification
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/blackbox/test_cat_revision.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/blackbox/test_cat_revision.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/commands/test_branch.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/commands/test_branch.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/blackbox/test_alias.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/blackbox/test_alias.py,1,1,0,1
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/blackbox/test_check.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/blackbox/test_check.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/blackbox/test_add.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/blackbox/test_add.py,1,2,0,9
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/commands/test_pull.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/commands/test_pull.py,1,0,0,1
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/commands/test_revert.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/commands/test_revert.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/commands/test_init.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/commands/test_init.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/blackbox/test_mv.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/blackbox/test_mv.py,1,3,0,11
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/smart/__init__.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/smart/__init__.py,1,0,49,3
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/per_repository_reference/test_graph.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/per_repository_reference/test_graph.py,1,2,0,2
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/blackbox/test_reconfigure.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/blackbox/test_reconfigure.py,1,2,0,4
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/blackbox/test_ignored.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/blackbox/test_ignored.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/blackbox/test_hooks.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/blackbox/test_hooks.py,1,2,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/blackbox/test_find_merge_base.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/blackbox/test_find_merge_base.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/blackbox/test_cat.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/blackbox/test_cat.py,1,2,4,25
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/blackbox/test_config.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/blackbox/test_config.py,1,16,3,3
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/per_repository_reference/test_default_stacking.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/per_repository_reference/test_default_stacking.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/blackbox/test_debug.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/blackbox/test_debug.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_cache_utf8.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_cache_utf8.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_revert.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_revert.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_script.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_script.py,1,1,0,7
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_smtp_connection.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_smtp_connection.py,1,0,4,12
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_utextwrap.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_utextwrap.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_strace.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_strace.py,1,0,0,3
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_trace.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_trace.py,1,3,0,1
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_crash.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_crash.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_clean_tree.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_clean_tree.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_chk_serializer.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_chk_serializer.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_gpg.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_gpg.py,1,10,1,23
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_cethread.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_cethread.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_eol_filters.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_eol_filters.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_graph.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_graph.py,1,4,25,106
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_ftp_transport.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_ftp_transport.py,1,1,0,6
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/test_commands.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/test_commands.py,1,1,9,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/per_branch/test_config.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/per_branch/test_config.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/doc_generate/writers/test_texinfo.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/doc_generate/writers/test_texinfo.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/blackbox/test_revno.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/blackbox/test_revno.py,1,2,0,1
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/commands/test_checkout.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/commands/test_checkout.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/commands/test_merge.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/commands/test_merge.py,0,0,0,0
/home/aiyanxu/pair/bzr-2.4.0/bzrlib/tests/blackbox/test_whoami.py,1,/home/aiyanxu/pair/bzr-2.5.0/bzrlib/tests/blackbox/test_whoami.py,1,1,0,15
