boto/dynamodb/item.py,3
tests/integration/ec2/test_connection.py,1
boto/glacier/vault.py,1
boto/ec2/autoscale/__init__.py,2
boto/ec2/connection.py,3
boto/dynamodb/exceptions.py,1
boto/sts/connection.py,1
boto/rds/parametergroup.py,1
boto/ec2/autoscale/launchconfig.py,1
boto/sqs/connection.py,2
boto/dynamodb/condition.py,1
boto/ec2/cloudwatch/alarm.py,1
boto/ec2/cloudwatch/__init__.py,2
tests/dynamodb/test_layer2.py,5
boto/auth.py,2
boto/emr/step.py,1
boto/dynamodb/table.py,4
boto/utils.py,3
boto/ec2/networkinterface.py,1
boto/dynamodb/layer1.py,6
boto/sdb/connection.py,2
boto/ec2/autoscale/group.py,1
boto/ec2/autoscale/tag.py,1
boto/ec2/elb/listelement.py,2
boto/s3/connection.py,4
boto/s3/key.py,1
boto/dynamodb/layer2.py,6
boto/ec2/elb/__init__.py,2
boto/sqs/batchresults.py,1
boto/rds/__init__.py,3
boto/route53/record.py,1
boto/mturk/question.py,1
boto/sqs/__init__.py,1
tests/s3/test_connection.py,1
boto/connection.py,1
boto/cloudformation/stack.py,1
boto/ec2/elb/healthcheck.py,1
boto/ec2/elb/instancestate.py,1
boto/ec2/instance.py,1
boto/ec2/elb/listener.py,1
boto/rds/dbinstance.py,1
